nodes;coordX;coordY
1482759815;0.6613618;47.3451683
1482759816;0.6617753;47.3452156
1482759814;0.6614292;47.3447229
3127451276;0.7447058;47.4073816
5333524111;0.5011812;47.3287131
5333524113;0.5015379;47.328375
1572675218;0.6995124;47.4187533
1572675219;0.6974186;47.4189375
1572675220;0.6995225;47.4188976
1482759829;0.6704593;47.3498184
1482759828;0.660387;47.3464933
1572675223;0.7030028;47.4189427
1482759832;0.6722149;47.3506336
1482759833;0.6733928;47.3506276
1482759834;0.6727354;47.3506494
1482759835;0.6721882;47.3510157
1482759831;0.664238;47.3505211
1482759837;0.6642129;47.3510576
1572675230;0.7044922;47.4191683
1482759838;0.670522;47.3512016
1482759840;0.6726852;47.3516411
1482759836;0.6727192;47.3509467
1482759842;0.6731133;47.3520007
1572675235;0.7028663;47.4187717
1572675236;0.7041064;47.4189566
1572675237;0.7043967;47.4191798
1482759845;0.6725111;47.3522508
1482759843;0.6701801;47.3520163
1482759848;0.6713077;47.352727
1482759849;0.6723535;47.3527852
1482759844;0.6709021;47.3520376
1482759847;0.6708762;47.3525742
1572675245;0.6973844;47.4187984
1482759853;0.6665103;47.3534108
1482759855;0.6661304;47.3545715
1305026224;0.6844105;47.33248
540352177;0.7029886;47.3837628
540352178;0.7022437;47.3844525
1305026227;0.6862439;47.3324305
540352180;0.7014528;47.3853334
540352181;0.7040055;47.383895
540352182;0.7034686;47.3829424
1482759862;0.665511;47.3555134
1482759858;0.6650844;47.3548095
540352185;0.7034071;47.3838172
540352186;0.7054828;47.3842255
540352187;0.7068779;47.3843103
1482759864;0.6637061;47.3559494
1482759863;0.6643477;47.3557757
1482759866;0.6644797;47.3560233
3096387263;0.678784;47.3494339
1482759868;0.6638339;47.3561819
1482759867;0.6645588;47.3561494
1482759874;0.6630446;47.3569088
1482759871;0.6651162;47.3565646
1482759876;0.6718246;47.3570636
1482759873;0.6645969;47.3568521
1482759875;0.6643793;47.3569726
1305026247;0.6806281;47.3319821
2368282312;0.7554597;47.3356552
1482759880;0.6732864;47.3575382
1482759877;0.6640889;47.3571333
1482759883;0.663116;47.3595417
1482759884;0.6618781;47.359757
3096387280;0.6655379;47.3468002
3096387282;0.6656899;47.3468155
1305026265;0.6850413;47.3361197
3096387292;0.6660868;47.3481596
3096387295;0.6657942;47.3481732
3096387299;0.6686509;47.3480993
1305026276;0.6847897;47.3323594
3096387301;0.6689622;47.3482788
3096387302;0.6689915;47.3481261
3096387300;0.6690454;47.3478457
1305026277;0.6906781;47.3345393
3693813492;0.6916704;47.3361481
3693813496;0.6914259;47.3363533
3693813498;0.6920794;47.3343341
634855166;0.6836517;47.4185117
3693813505;0.6926667;47.3347847
3693813506;0.6924844;47.3348399
1305026306;0.6861896;47.3326289
3693813508;0.6921404;47.3351173
3693813511;0.6920554;47.3349323
3693813513;0.6927227;47.3351224
1305026316;0.67857;47.3329807
3693813517;0.6924939;47.3358436
3693813518;0.6929504;47.3357347
3693813516;0.6925902;47.3360161
3693813521;0.691985;47.3358083
3294961427;0.7113298;47.3740902
925179667;0.6335325;47.4559723
3294961429;0.7087607;47.3745075
3294961430;0.7076048;47.3746573
3693813523;0.6917198;47.3351828
3294961434;0.7132102;47.3748003
3294961435;0.7132226;47.3748591
3294961436;0.7095386;47.3749024
925179677;0.6320334;47.455493
925179679;0.6316363;47.4511344
9210634026;0.7380044;47.4307138
9210634027;0.7380515;47.4310551
925179692;0.6244187;47.4595174
2368282413;0.7541788;47.3372861
7608065243;0.6449653;47.3521897
2599624495;0.6796213;47.4103704
925179696;0.6386557;47.459253
2599624499;0.680368;47.4104571
2599624500;0.6795825;47.4105077
7608065244;0.6454414;47.3521942
2599624502;0.6803505;47.4105823
9210634039;0.7367384;47.4326942
7608065245;0.6449439;47.3525077
634855237;0.6798088;47.4221563
2399477575;0.7098088;47.4237401
2399477577;0.7097585;47.4238231
9165324356;0.7059682;47.3614131
1305026400;0.6907374;47.3346668
6603218787;0.651901;47.3751729
5547564922;0.6857743;47.369323
1305026427;0.6914507;47.3329732
5547564924;0.6858481;47.3692474
5547564927;0.6857946;47.3693689
1305026433;0.6916379;47.3344216
5547564930;0.6859164;47.3694021
634855301;0.6789233;47.4005318
6784098188;0.5947507;47.4035976
634855310;0.6786696;47.4005078
6784098193;0.5959362;47.4026177
6784098195;0.5955286;47.4027835
630398868;0.6577656;47.3863731
634855318;0.6787004;47.400393
630398872;0.6593071;47.3870311
6784098201;0.5928934;47.3995934
6784098206;0.5931486;47.3997348
2444042145;0.7094992;47.4236999
6784098212;0.5932495;47.3997193
634855339;0.6789475;47.4004261
1305026477;0.6908421;47.3345547
630398898;0.6559154;47.3873324
630398899;0.6557207;47.3878257
7449026485;0.6299938;47.3183897
7449026490;0.6327439;47.3131435
630398907;0.657135;47.3821562
7449026492;0.6326982;47.3107867
7449026491;0.6368681;47.3098268
634855359;0.6792719;47.4075491
1305026500;0.6815535;47.331562
630398917;0.6577726;47.3819141
7449026507;0.6373572;47.3112166
630398931;0.6585699;47.3816743
1305026519;0.691053;47.3345475
1305026549;0.6773515;47.3366908
1305026551;0.6902642;47.3343551
1305026564;0.6908732;47.3346306
1305026569;0.6845036;47.3324547
630398987;0.6580056;47.3859942
634855436;0.687288;47.413674
630398992;0.6637939;47.3798079
630398997;0.6651374;47.3833976
537862169;0.6707336;47.463331
1305026586;0.6912472;47.3340583
630399004;0.6657422;47.3852323
537862173;0.681567;47.4651672
537862176;0.6848276;47.4671813
537862179;0.6873702;47.4683125
6750543922;0.6523647;47.3888906
537862195;0.6945865;47.4707036
7449026611;0.6343491;47.3108756
634855483;0.6873684;47.4136045
630399042;0.6660098;47.3857015
839065669;0.5621344;47.4037994
5225390150;0.573295;47.3331674
5225390151;0.5736508;47.3339771
7449026629;0.6407547;47.3086354
950083657;0.5955727;47.4138137
7449026632;0.6421933;47.3088287
950083662;0.5953056;47.4139618
839065679;0.5654872;47.4041488
630399057;0.6613733;47.3866164
5225390163;0.5735701;47.3333832
689774683;0.5580448;47.285175
839065693;0.5646259;47.4050386
839065694;0.5548238;47.4509789
4071563369;0.7038193;47.394534
839065706;0.5628263;47.4517859
839065708;0.5626895;47.4028401
634855533;0.6835861;47.4158931
630399084;0.6659028;47.3872989
374022255;0.7235251;47.3865498
374022263;0.7229644;47.38836
634855548;0.6835766;47.4157078
374022269;0.7224862;47.3918838
3259834501;0.6365705;47.403727
634855565;0.6838546;47.4156492
9166987405;0.6789954;47.3955621
634855582;0.6839685;47.4157146
634855589;0.684001;47.4157821
4925235374;0.7101623;47.3397767
5543764146;0.7077983;47.4093603
5543764147;0.7039265;47.4088235
5543764149;0.7049894;47.4089711
1397432501;0.6980317;47.3554732
8538759351;0.7055175;47.4880441
1397432503;0.6985306;47.3555218
1397432505;0.6983291;47.3555653
1397432507;0.6982829;47.3556025
9346425023;0.6190097;47.3435604
5543764160;0.7049646;47.4088692
303505601;0.5853254;47.3996212
9346425025;0.611893;47.345585
1397432512;0.6985895;47.3556516
9215877316;0.6632076;47.3483887
1152983237;0.6377471;47.3794611
93921476;0.7093477;47.3225284
1397432519;0.6982882;47.3558416
93921477;0.7091883;47.3227491
1152983241;0.638356;47.3799191
93921479;0.7090572;47.3231556
93921486;0.7071792;47.3293013
9534513363;0.7054011;47.3626836
8859754742;0.7101382;47.3880134
8050516216;0.6336674;47.343798
8859754744;0.7100057;47.3887995
8859754746;0.709596;47.3881681
304554233;0.6745104;47.3407001
304554246;0.6833772;47.3402874
304554247;0.6820227;47.3411095
1152983315;0.6411725;47.3822748
632496411;0.682339;47.3734532
632496413;0.683024;47.373463
9793904926;0.6566376;47.3903951
1152983327;0.6436246;47.3796699
632496416;0.6815678;47.3728075
9793904928;0.6560972;47.3904558
9793904929;0.6555668;47.3900563
9793904930;0.6559061;47.390356
9793904931;0.6551255;47.3884838
4743485969;0.681997;47.3637947
5120663853;0.6286828;47.3344171
5120663854;0.6279975;47.3348335
4743485971;0.6826307;47.3639686
9252708657;0.6431131;47.3439605
9252708659;0.6395367;47.3450163
5120663863;0.6287323;47.3345776
632496440;0.6869713;47.3732839
632496442;0.6869221;47.3731229
1152983355;0.6431409;47.3800079
632496444;0.68698;47.3725236
9252708675;0.6392986;47.3452449
5120663876;0.6291836;47.3348059
632496451;0.6867201;47.3728811
632496453;0.6867067;47.3731258
9252708679;0.638841;47.3451096
5503000902;0.6825044;47.368027
5503000900;0.6819928;47.368092
5503000901;0.6819033;47.3681034
632496459;0.6845755;47.3728405
5503000903;0.68276;47.3689225
5503000904;0.6831481;47.3688735
5503000907;0.6829778;47.369688
5503000911;0.6830995;47.3698947
5503000912;0.6830475;47.369697
5503000906;0.6829663;47.3697099
9252708692;0.6395025;47.3451237
632496468;0.6845651;47.3730846
632496470;0.6845635;47.3731871
9252708695;0.6395153;47.3450837
632496472;0.6845571;47.3733081
5120663892;0.6200668;47.3342215
9252708698;0.6396625;47.3449341
9252708699;0.6401678;47.3450049
9252708700;0.6398777;47.3449642
5120663900;0.6206534;47.3344938
9252708701;0.6398229;47.345134
9252708703;0.6397421;47.3446911
5120663901;0.6197872;47.3342763
9252708702;0.6396165;47.3446713
9252708705;0.6401426;47.3449366
9252708706;0.6401302;47.3450002
9252708708;0.6395599;47.3449434
632496479;0.6830442;47.3729796
632496480;0.6830391;47.3731001
632496487;0.6830342;47.3732213
632496485;0.6823473;47.3732102
632496481;0.6823519;47.3730865
632496490;0.683029;47.3733432
632496492;0.6823431;47.3733315
1349067117;0.7057037;47.3443543
1349067118;0.7056612;47.3449937
1349067121;0.7072802;47.3445151
1349067122;0.7057213;47.3445414
632496501;0.6845796;47.3727435
1349067128;0.7075677;47.3452187
1349067129;0.7060849;47.3439976
632496504;0.6830394;47.3727828
1349067134;0.7065661;47.3444331
1349067136;0.707115;47.3444672
1349067137;0.7060833;47.3444095
632496514;0.686705;47.3731708
632496516;0.6861915;47.3732162
2389647748;0.6117368;47.4102053
632496518;0.6857589;47.3733686
2389647750;0.6118107;47.4101476
7739351430;0.4959333;47.3323265
7739351431;0.4958071;47.3327274
1349067144;0.7073288;47.3441703
1349067147;0.7073635;47.3451693
2655592842;0.6631386;47.3496075
1349067151;0.7062935;47.3444322
2389647767;0.6118959;47.410002
2390696345;0.6970204;47.4239301
2389647769;0.6122238;47.4103771
2390696350;0.697001;47.4240356
9174196641;0.6051412;47.4057425
5083146463;0.6763432;47.3840439
632496545;0.6785068;47.373612
7739351459;0.4996493;47.3342379
5140193701;0.7022868;47.4719159
5140193702;0.7020828;47.4719797
7739351458;0.5000201;47.3337572
5083146464;0.6764817;47.3839703
7739351465;0.5012693;47.3341574
5140193706;0.7020115;47.4718473
7739351466;0.4991611;47.3296045
7739351468;0.4989933;47.3298821
7739351469;0.4980537;47.3296978
366682542;0.7035804;47.3511224
5140193711;0.701852;47.4722979
632496559;0.6788219;47.3738671
366682545;0.7039034;47.3510541
7739351470;0.4988127;47.3301689
7739351471;0.4975818;47.3299174
7739351467;0.498316;47.3294488
5140193718;0.7019602;47.4721475
6549348791;0.5218284;47.3846418
5140193719;0.7020265;47.4722516
5140193720;0.7033661;47.472146
5483733435;0.7307079;47.3907041
8445567420;0.5933043;47.3452492
8445567422;0.5935071;47.3443079
5483733439;0.7309597;47.3907476
5483733444;0.731665;47.3908494
632496581;0.6830455;47.3725956
632496582;0.6830535;47.3725013
632496583;0.6842463;47.372492
6549348807;0.5202439;47.3853263
632496585;0.6845879;47.3721221
5483733445;0.730858;47.3910778
5483733450;0.7310795;47.3912934
5483733449;0.7311589;47.3912141
8663146958;0.6581577;47.373652
8663146960;0.658235;47.3731955
5483733460;0.7318727;47.3914699
5083146473;0.6761756;47.3829008
5483733462;0.7309881;47.3908494
5483733461;0.7307855;47.3912136
5483733463;0.7307838;47.390575
5483733476;0.7311629;47.3910641
5483733477;0.730914;47.3909796
5483733480;0.7310742;47.3909463
846275051;0.6532327;47.3356077
5483733484;0.7311127;47.3911693
5483733485;0.7313135;47.3907721
5483733486;0.7313195;47.3912124
5483733487;0.7315214;47.3908178
9170002416;0.62115;47.3503005
5483733483;0.7312341;47.3909168
3790857970;0.7025902;47.3648694
5483733491;0.7317819;47.3908496
5560410614;0.6969936;47.416357
5483733495;0.7319698;47.3908736
5083146480;0.6765047;47.3837807
5483733498;0.7319698;47.3909716
5483733499;0.7318234;47.3912396
5483733500;0.7317778;47.3912995
5083146481;0.6762613;47.3836953
5483733501;0.7315235;47.3913958
5483733502;0.7316054;47.3912189
5483733503;0.731735;47.3909187
846275074;0.655248;47.3355017
5483733506;0.7316239;47.3908403
5483733508;0.7317742;47.3909257
5083146483;0.6763665;47.3833524
8307286538;0.6980448;47.3390525
5483733515;0.7322993;47.3913789
846275086;0.6563876;47.3355166
6549348879;0.5246803;47.3874166
5483733519;0.7328116;47.3916043
5083146485;0.6765323;47.3831376
5483733518;0.7322337;47.3914954
5483733520;0.732521;47.3915495
6549348893;0.5250913;47.3907615
4405010997;0.5829126;47.3950806
644948536;0.7050431;47.3754439
644948538;0.705916;47.3755824
4405011010;0.5817814;47.3944783
3259834948;0.6119112;47.4107432
3259834950;0.6120182;47.4107846
6549348935;0.5248439;47.3873956
644948551;0.7057562;47.3760007
644948553;0.7048073;47.3760495
644948555;0.7049868;47.3769724
644948557;0.7034728;47.3773893
644948561;0.7051376;47.3775595
3176604244;0.666115;47.3479429
9385747030;0.6257091;47.4416395
3176604246;0.6671301;47.3480816
3176604248;0.6669485;47.3481629
1256661593;0.7329051;47.3942963
644948569;0.7051584;47.3783469
3259834971;0.6231898;47.4130652
644948571;0.7050689;47.3784108
644948573;0.7053142;47.3781333
1256661597;0.7318485;47.3950118
644948575;0.7053161;47.3780029
3176604249;0.666438;47.3481671
3176604252;0.6665777;47.3482919
3176604253;0.6669282;47.3483036
644948580;0.7052563;47.3783126
366682724;0.7095846;47.3636099
633152102;0.7084701;47.3667826
1256661606;0.7321707;47.3941629
1256661608;0.7325536;47.3952117
644948584;0.7055571;47.3783021
2892156720;0.6857907;47.3757205
1280123496;0.6672507;47.3401328
366682726;0.710059;47.3624576
1280123503;0.6673829;47.3400183
1256661617;0.7314102;47.3949314
644948594;0.706667;47.3766259
644948596;0.7071711;47.376782
644948598;0.7085213;47.3761572
644948602;0.7062032;47.377698
644948604;0.7059639;47.3780091
644948606;0.706118;47.3776868
644948608;0.7058908;47.3779853
5113586305;0.7565246;47.4212441
644948609;0.7081594;47.3776623
366682755;0.7094985;47.361577
644948611;0.7088393;47.375739
5113586314;0.7558088;47.4146418
5113586318;0.7560952;47.4144113
366682766;0.7126755;47.3641084
644948624;0.7095204;47.3781414
366682775;0.7090219;47.3634933
366682776;0.7088607;47.3637918
366682777;0.7094352;47.3639886
6293758618;0.6843592;47.3639592
366682778;0.7095997;47.3636187
7241015964;0.7046244;47.4221508
366682781;0.7101469;47.3638919
644948638;0.7120578;47.3768207
366682780;0.7099767;47.3643242
366682782;0.7107161;47.3640155
7241015969;0.7052141;47.4224586
644948641;0.7131102;47.377107
7241015971;0.7051631;47.4224547
644948644;0.7131234;47.3769153
366682784;0.7106421;47.3644211
366682785;0.7108934;47.3635211
366682786;0.7115145;47.3640713
6549349032;0.5145764;47.3825132
644948648;0.7130083;47.3767771
644948650;0.7129339;47.3767557
644948651;0.7128016;47.3767989
7241015981;0.7052373;47.422388
644948653;0.7141572;47.3770661
644948654;0.7141893;47.3769854
644948658;0.7126255;47.3774181
644948660;0.7053151;47.3786598
644948665;0.7148018;47.3771526
644948666;0.7147598;47.3772268
5633417923;0.5361528;47.3910064
6549349061;0.524544;47.3775982
4743486054;0.6892489;47.3635405
344924884;0.6874845;47.4459801
5483733721;0.732572;47.3914255
5483733722;0.7320896;47.3912889
344924891;0.6894869;47.4458782
5483733723;0.7322011;47.3911123
652288735;0.7288867;47.3676163
344924895;0.6895288;47.4443745
624763617;0.6785501;47.3953486
5483733729;0.7318774;47.3911408
5483733728;0.7320804;47.3909153
624763620;0.6784126;47.3953251
1332814560;0.7091697;47.340938
1332814564;0.7158508;47.3389373
1332814573;0.715198;47.3392074
1332814574;0.7149779;47.3382738
1332814575;0.7162485;47.3386794
1332814581;0.7119859;47.3390387
1332814585;0.711287;47.3380553
1332814587;0.707736;47.3408244
1332814588;0.7122106;47.3381794
1332814590;0.708867;47.339774
2510234370;0.7102507;47.3952162
5483733763;0.7318964;47.391106
2510234371;0.7105199;47.3951559
5483733765;0.7320391;47.390985
5483733766;0.7314275;47.3910013
5483733767;0.7316786;47.3910495
2075599624;0.6413324;47.4088348
2075599625;0.6414355;47.4088533
5483733768;0.7318127;47.3915947
5483733770;0.7317297;47.3917525
1332814601;0.7152565;47.3380814
1332814597;0.7076821;47.3406765
1332814604;0.7085923;47.3401798
5483733775;0.7308131;47.3915381
1332814607;0.716089;47.3391009
5483733777;0.7308854;47.3913791
5483733778;0.7305866;47.3915153
1332814609;0.7079083;47.3406467
1332814610;0.7161584;47.3387696
2075599637;0.6409299;47.409838
1332814617;0.7158435;47.3385794
4328334109;0.6683448;47.3864492
1332814622;0.7091217;47.3408005
4328334111;0.6684958;47.3864721
1332814623;0.7104461;47.3397364
5483733794;0.731732;47.3918106
5483733797;0.7321499;47.3917107
5483733798;0.7327136;47.3918167
5483733799;0.7323895;47.3918886
9790235432;0.6723138;47.4139123
9790235433;0.6726732;47.4139291
5483733802;0.728455;47.3909489
5483733803;0.7302713;47.391448
5483733801;0.7330778;47.3923235
303506221;0.589312;47.4124881
5483733800;0.732435;47.3917644
303506223;0.5856672;47.411987
3294962480;0.7132812;47.3749048
3294962481;0.7094287;47.3749291
3294962482;0.7066375;47.3749423
4328334130;0.6682703;47.3866807
5483733812;0.728957;47.3914022
5483733813;0.7286985;47.3910158
4328334134;0.6685861;47.3867093
3294962486;0.7138633;47.3752146
9790235448;0.6718753;47.4136809
3294962488;0.7093393;47.3754673
3294962489;0.7091649;47.3755409
3294962485;0.713637;47.3750376
5483733820;0.7288721;47.3915359
5483733821;0.7353778;47.3907465
5483733822;0.7360229;47.3908291
5483733823;0.7334387;47.3913062
3294962487;0.7110857;47.375207
5483733825;0.7351362;47.3915565
5483733826;0.7339408;47.3913827
5483733827;0.7342328;47.3905873
5483733828;0.7345958;47.3914818
5483733829;0.7348381;47.3906714
1332814653;0.7097376;47.3395035
5483733831;0.7357897;47.3916373
5483733832;0.7361755;47.3916827
5483733833;0.7363314;47.3908566
5483733834;0.7346758;47.3912145
5483733835;0.7352168;47.3912863
5483733836;0.7358642;47.391379
5483733837;0.7347555;47.3909479
5483733838;0.735295;47.391024
5483733839;0.7359406;47.3911144
5483733840;0.7362254;47.3914182
5483733841;0.7368574;47.391476
7069049682;0.6550294;47.4132476
5483733843;0.736275;47.3911554
5483733844;0.7375395;47.3912586
5483733842;0.7374888;47.391531
5483733846;0.7370558;47.393413
5483733847;0.7371027;47.3931392
5483733845;0.7374608;47.3918
1332814672;0.7151397;47.3383898
1332814677;0.7098443;47.3398219
5531968350;0.6784569;47.350561
1332814688;0.7111033;47.3383806
6549349224;0.5318552;47.3784585
5531968363;0.6786776;47.3506569
2367366004;0.6887395;47.3936457
6549349293;0.5134964;47.3713146
1208558516;0.7132166;47.3797381
6549349301;0.5139903;47.3710236
1208558518;0.713481;47.379602
9535824837;0.7162114;47.3963289
6549349321;0.5079;47.372174
3043304394;0.5085067;47.313497
3439797201;0.6763076;47.3937547
5143208914;0.6683604;47.3921344
6549349332;0.5105719;47.3720013
3439797204;0.6777396;47.3939858
4426245081;0.6018282;47.4494746
3390907360;0.7168785;47.337365
54749216;0.7007021;47.4039422
3390907363;0.717356;47.336833
3390907364;0.7154684;47.3358572
3390907368;0.7142679;47.3351276
9895486455;0.6906683;47.3785729
9895486456;0.690928;47.3783539
9236456443;0.673483;47.3680278
9236456444;0.6733185;47.3680106
9236456445;0.6732781;47.3682712
3312395263;0.7083448;47.4417237
9236456447;0.6733832;47.368282
4328334342;0.6686679;47.3882832
3312395274;0.7068526;47.441791
558703640;0.5749497;47.3420527
1075913754;0.7085325;47.4073733
558703656;0.5805597;47.3467161
933438506;0.6969205;47.3701555
933438510;0.6965516;47.3709911
933438511;0.6959444;47.3724906
558703669;0.5781043;47.3491851
558703671;0.5783272;47.3491459
1075913786;0.7083276;47.4141132
1075913789;0.7091163;47.4074089
558703683;0.5806617;47.3503145
558703684;0.5808982;47.3504112
558703685;0.5806738;47.3504975
3302696008;0.5709887;47.4458009
558703691;0.5821852;47.3500343
218833999;0.6975724;47.3915648
558703697;0.5814651;47.3506313
218834003;0.6879109;47.3860273
558703707;0.5818895;47.3506033
218834013;0.6792343;47.3890286
218834017;0.6804046;47.385601
558703714;0.5814498;47.3507305
558703717;0.5817727;47.3507729
218834022;0.687522;47.3878804
218834028;0.676651;47.3860973
218834029;0.6800689;47.3866577
485827705;0.6555124;47.4479484
93922429;0.7039539;47.3390572
304555136;0.6272064;47.3269082
558703744;0.5826443;47.350877
558703746;0.582359;47.3508562
93922434;0.7062297;47.3317955
558703749;0.5823167;47.3509781
7223714952;0.6301687;47.3440842
5546161300;0.7185192;47.4256918
7223714954;0.630177;47.3440375
7223714960;0.6260198;47.3434428
558703771;0.5778242;47.3529556
303506589;0.5931564;47.4132005
485827742;0.6557733;47.4447067
558703776;0.5811844;47.3517361
485827753;0.6536461;47.4462248
485827756;0.6553146;47.4461027
558703788;0.5776079;47.3539515
5295519084;0.5409284;47.309765
5546161314;0.7185618;47.4259077
5295519087;0.5408226;47.3097821
5295519089;0.5389074;47.3092431
304555234;0.6319873;47.3246434
841950438;0.6465032;47.3463147
5295519090;0.5407506;47.3091637
9322177768;0.7594937;47.4088262
9322177769;0.7593755;47.4088116
2899911921;0.7128211;47.3674189
968828146;0.6835135;47.3888976
3431539957;0.4882446;47.3272841
2899911926;0.7065598;47.3681956
2899911925;0.7061638;47.368148
2899911928;0.7069353;47.3682448
2899911930;0.7061108;47.3682938
2899911931;0.7074078;47.3683069
841950460;0.6453689;47.3461303
4219544830;0.5880923;47.3983144
2899911937;0.7060122;47.3683451
2899911938;0.7067373;47.3683615
1314596097;0.7112408;47.4023755
1314596099;0.7111082;47.4022284
1314596101;0.7116535;47.4022666
2899911939;0.7068867;47.3683995
1314596104;0.7114282;47.402326
2899911945;0.7061221;47.3683939
2899911949;0.7064986;47.3684226
2899911951;0.7081491;47.3684195
841950480;0.6457946;47.3462161
2899911952;0.7063905;47.3684332
2899911961;0.7086262;47.3684856
2899911962;0.7062605;47.3684863
2899911966;0.7061923;47.3685172
2899911970;0.7063876;47.3685225
2899911973;0.7091484;47.3685587
2899911976;0.7064444;47.368596
2899911977;0.7094214;47.3685973
2899911978;0.7085763;47.3686376
7899784489;0.6112556;47.346195
7899784488;0.6106104;47.347225
2899911987;0.7087293;47.3686448
1243161907;0.7277393;47.3608939
2899911990;0.7071917;47.3686646
2899911994;0.705563;47.3687516
2899911995;0.7093524;47.3687659
2899911997;0.7081251;47.3687925
2899911998;0.7090222;47.3687948
1243161917;0.729721;47.3601987
968828222;0.683311;47.3888622
2899912001;0.7088243;47.3688215
1243161923;0.7289565;47.3602106
2899912013;0.7091845;47.3688844
2899912015;0.7091011;47.3688947
2899912017;0.7067111;47.3689157
2899912027;0.7058534;47.3690007
934880603;0.7192244;47.3785218
934880608;0.7190522;47.3788686
2899912035;0.7084091;47.3691634
934880614;0.7190651;47.3784894
2899912039;0.7057775;47.3692378
8259183982;0.7263214;47.3952751
8259183983;0.72647;47.3952072
8259183984;0.7265026;47.3950372
8259183985;0.7263746;47.3949432
8259183986;0.726485;47.3950243
8259183988;0.7261331;47.3948198
8259183989;0.7260304;47.3948541
8259183990;0.7260503;47.3948472
8259183991;0.7256702;47.3950996
8259183994;0.7256062;47.3950007
2899912059;0.7089893;47.3696264
8259183996;0.7259213;47.3952901
8259183995;0.725966;47.3953318
2899912065;0.7108669;47.3698996
2899912066;0.7086372;47.3699369
2899912067;0.7110814;47.3699276
2899912068;0.7108329;47.3699683
2899912070;0.7105572;47.369982
2899912071;0.7091635;47.3700107
2899912073;0.7091298;47.3700605
2899912078;0.7103616;47.3701881
3106612622;0.6951325;47.3892948
968828307;0.683055;47.3888037
2899912086;0.7101533;47.3704257
2899912088;0.7121093;47.370564
2899912089;0.7126631;47.3705975
2899912091;0.7105892;47.3706971
3232179611;0.6964043;47.3426516
2899912096;0.7118224;47.371104
3232179617;0.697169;47.3427739
3232179620;0.6974648;47.3428281
3232179621;0.6981148;47.3432137
3294963117;0.7090417;47.3757264
3294963119;0.7131371;47.3789513
3294963124;0.7119575;47.3808354
3232179645;0.696556;47.3441133
3232179657;0.6968651;47.3445112
1124017629;0.6170686;47.4225007
9356125682;0.6610022;47.3508961
9315100154;0.7063009;47.3402043
9315100155;0.7062345;47.3399678
9356125692;0.6611529;47.3494954
3121686013;0.710164;47.4150334
9356125693;0.6616444;47.34956
9356125702;0.6601121;47.3503891
9356125706;0.6607591;47.3502274
9356125707;0.660439;47.3503722
9356125708;0.6603986;47.3501682
5538784781;0.7039254;47.4120793
6960653837;0.6930479;47.4194883
9356125711;0.6628059;47.349252
5538784784;0.70384;47.4122368
304555535;0.6374982;47.3118634
6960653842;0.6926798;47.4189595
5538784787;0.7036979;47.4122976
5538784790;0.7032384;47.4122899
7061579287;0.4816758;47.4181835
7061579286;0.4780044;47.4235783
2387682843;0.7359937;47.3930366
2387682846;0.7352941;47.3932421
2387682848;0.7347426;47.3928977
5538784801;0.7033626;47.4122824
2387682850;0.7365563;47.3930881
2387682852;0.7365065;47.3933641
2387682855;0.7359346;47.3933157
2387682858;0.7353726;47.3929844
8592762412;0.7512931;47.4079134
8592762413;0.7514569;47.4067737
2387682860;0.7346672;47.3931623
7061579320;0.4473525;47.4207312
7061579326;0.4910813;47.4189883
3121686083;0.7089472;47.4152524
7061579336;0.473547;47.4203075
7061579339;0.4731334;47.4232782
5268252242;0.6750161;47.4188403
5268252245;0.6749511;47.418328
5268252248;0.6752966;47.4197598
5268252251;0.6753092;47.4194165
5268252263;0.6813196;47.4191081
5268252264;0.6808513;47.4190359
5268252268;0.6747884;47.4193624
553068155;0.536013;47.3020208
3144478290;0.6785215;47.3650606
3232179862;0.6968303;47.3442445
3144478291;0.6771688;47.3650484
3232179868;0.6980052;47.3447226
93922984;0.7069506;47.3300805
3294963369;0.7261538;47.3712148
939337395;0.6135012;47.392402
443492022;0.716221;47.3747523
939337401;0.6127469;47.3942452
443492025;0.7165821;47.3745803
443492036;0.7228947;47.3762038
443492044;0.7267081;47.380042
654124750;0.6994722;47.4450813
572204758;0.5796519;47.2828738
443492054;0.7268074;47.3802533
443492058;0.7060363;47.4087688
4011009755;0.7060615;47.3443412
654124764;0.7005089;47.4482703
654124765;0.7017325;47.449827
654124766;0.7010941;47.4492139
4011009759;0.7063564;47.3444363
4011009760;0.7063025;47.3444014
4011009761;0.7061233;47.3444135
4011009762;0.7060705;47.3443747
4011009756;0.7063988;47.3442863
654124772;0.7106336;47.4494247
654124773;0.7077831;47.4499018
4011009758;0.7065111;47.3442009
4011009763;0.7065841;47.3442686
654124776;0.708386;47.4495052
4011009764;0.7065712;47.3442618
443492075;0.7051977;47.4039984
654124780;0.7077106;47.4502728
654124781;0.7080991;47.4503965
654124782;0.7082984;47.4499553
654124786;0.7083731;47.4514328
654124790;0.7084495;47.4554354
654124793;0.7078569;47.4549102
443492090;0.6626932;47.4195834
654124796;0.7090321;47.4500036
443492092;0.6626152;47.4199242
443492098;0.654797;47.4262597
1325344515;0.6938595;47.3781191
654124810;0.7111776;47.4531296
443492106;0.6506782;47.429219
654124820;0.7088096;47.4548079
1325344534;0.6931214;47.3794578
8395237144;0.5890751;47.4059166
8395237146;0.5891805;47.4069144
1325344540;0.6933119;47.3794925
1108813597;0.7252992;47.3664464
